18,1,1,0,0,2011,12967,864,3959,2478,1778
18,1,1,0,0,2012,10252,681,3517,2153,1728
18,1,1,0,0,2013,8092,624,2958,2209,1223
18,1,1,0,0,2014,7323,573,2775,2286,890
18,1,1,0,0,2015,8687,852,3043,2537,970
18,1,1,0,0,2016,9191,907,3474,2626,1084
19,1,1,0,0,2010,15661,470,3200,1957,1378
19,1,1,0,0,2011,18553,636,3819,3036,1723
19,1,1,0,0,2012,18420,769,4100,3167,1771
19,1,1,0,0,2013,15734,647,4676,3761,1343
19,1,1,0,0,2014,13081,550,3374,3266,823
19,1,1,0,0,2015,12722,499,3285,3190,700
19,1,1,0,0,2016,11795,436,3186,2797,679
20,1,1,0,0,2010,24603,1396,4197,1451,1207
20,1,1,0,0,2011,27591,1652,4306,2105,1524
20,1,1,0,0,2012,28193,1868,4615,2340,1530
20,1,1,0,0,2013,25597,1816,4392,2526,1209
20,1,1,0,0,2014,22881,1957,4453,2313,1118
20,1,1,0,0,2015,24022,2348,3929,2490,1009
20,1,1,0,0,2016,23420,2419,5041,2801,1142
21,1,1,0,0,2010,2807,57,371,22,484
21,1,1,0,0,2011,2613,33,241,18,295
21,1,1,0,0,2012,2427,35,301,50,306
21,1,1,0,0,2013,2245,28,125,25,128
21,1,1,0,0,2014,3123,20,149,21,142
21,1,1,0,0,2015,3653,16,168,25,162
21,1,1,0,0,2016,3941,13,201,45,182
22,1,1,0,0,2010,3086,41,447,145,122
22,1,1,0,0,2011,3566,44,375,174,175
22,1,1,0,0,2012,2621,35,294,160,122
22,1,1,0,0,2013,1648,20,169,90,39
22,1,1,0,0,2014,1160,13,179,83,30
22,1,1,0,0,2015,1374,25,176,83,38
22,1,1,0,0,2016,1452,24,154,72,35
23,1,1,0,0,2010,6991,123,1064,289,872
23,1,1,0,0,2011,6217,53,931,346,722
23,1,1,0,0,2012,5734,64,926,402,664
23,1,1,0,0,2013,5174,50,707,421,414
23,1,1,0,0,2014,6165,42,872,398,339
23,1,1,0,0,2015,7611,58,781,520,351
23,1,1,0,0,2016,8242,61,780,473,391
25,1,0,1,0,2010,9937,255,3339,237,205
25,1,0,1,0,2011,11554,324,4321,449,218
25,1,0,1,0,2012,11145,283,3698,436,176
25,1,0,1,0,2013,10322,252,3070,327,122
25,1,0,1,0,2014,9592,275,2738,304,136
25,1,0,1,0,2015,11347,375,3177,475,162
25,1,0,1,0,2016,11395,430,3581,453,148
26,1,0,1,0,2010,2350,40,1078,86,37
26,1,0,1,0,2011,3582,84,1502,193,49
26,1,0,1,0,2012,3866,93,1494,243,76
26,1,0,1,0,2013,3242,57,1133,238,27
26,1,0,1,0,2014,2925,81,1049,190,63
26,1,0,1,0,2015,2966,82,1097,216,38
26,1,0,1,0,2016,2692,100,1089,195,42
27,1,0,1,0,2010,561,10,113,22,20
27,1,0,1,0,2011,769,16,139,38,34
27,1,0,1,0,2012,636,17,111,50,29
27,1,0,1,0,2013,697,6,108,40,27
27,1,0,1,0,2014,571,8,81,38,19
27,1,0,1,0,2015,601,14,88,47,15
27,1,0,1,0,2016,613,8,95,46,18
28,1,0,1,0,2010,3365,39,1219,240,83
28,1,0,1,0,2011,3420,64,1224,255,109
28,1,0,1,0,2012,3127,40,1237,233,76
